PEER NGA STRONG MOTION DATABASE RECORD
FRIULI, ITALY 05/06/76 2000, TOLMEZZO, 000                                      
ACCELERATION TIME HISTORY IN UNITS OF G
# 7269    0.0050    NPTS, DT
time	acc
17.8050000000007	-5.72E-03
17.8100000000007	-4.23E-03
17.8150000000007	-2.35E-03
17.8200000000007	-3.56E-04
17.8250000000007	1.42E-03
17.8300000000007	2.85E-03
17.8350000000007	3.84E-03
17.8400000000007	4.57E-03
17.8450000000007	5.23E-03
17.8500000000007	5.89E-03
17.8550000000007	6.59E-03
17.8600000000007	7.33E-03
17.8650000000007	7.93E-03
17.8700000000007	8.30E-03
17.8750000000007	8.43E-03
17.8800000000007	8.09E-03
17.8850000000007	7.41E-03
17.8900000000007	6.59E-03
17.8950000000007	5.73E-03
17.9000000000007	5.02E-03
17.9050000000007	4.59E-03
17.9100000000007	4.50E-03
17.9150000000007	4.66E-03
17.9200000000007	5.00E-03
17.9250000000007	5.37E-03
17.9300000000007	5.61E-03
17.9350000000007	5.69E-03
17.9400000000007	5.60E-03
17.9450000000007	5.50E-03
17.9500000000007	5.64E-03
17.9550000000007	5.94E-03
17.9600000000007	6.26E-03
17.9650000000007	6.48E-03
17.9700000000007	6.47E-03
17.9750000000007	6.21E-03
17.9800000000007	5.82E-03
17.9850000000007	5.43E-03
17.9900000000007	5.01E-03
17.9950000000007	4.62E-03
18.0000000000007	4.25E-03
18.0050000000007	3.96E-03
18.0100000000007	3.73E-03
18.0150000000007	3.52E-03
18.0200000000007	3.61E-03
18.0250000000007	4.05E-03
18.0300000000007	4.75E-03
18.0350000000007	5.73E-03
18.0400000000007	6.89E-03
18.0450000000007	8.24E-03
18.0500000000007	9.57E-03
18.0550000000007	1.06E-02
18.0600000000007	1.12E-02
18.0650000000007	1.14E-02
18.0700000000007	1.11E-02
18.0750000000007	1.05E-02
18.0800000000007	9.51E-03
18.0850000000007	8.25E-03
18.0900000000007	6.82E-03
18.0950000000007	5.32E-03
18.1000000000007	3.88E-03
18.1050000000007	2.57E-03
18.1100000000007	1.49E-03
18.1150000000007	7.39E-04
18.1200000000007	2.24E-04
18.1250000000007	-3.43E-05
18.1300000000007	4.23E-05
18.1350000000007	4.13E-04
18.1400000000007	1.02E-03
18.1450000000007	1.90E-03
18.1500000000007	2.97E-03
18.1550000000007	4.03E-03
18.1600000000007	4.99E-03
18.1650000000007	5.80E-03
18.1700000000007	6.49E-03
18.1750000000007	7.12E-03
18.1800000000007	7.67E-03
18.1850000000007	8.10E-03
18.1900000000007	8.43E-03
18.1950000000007	8.64E-03
18.2000000000007	8.77E-03
18.2050000000007	8.85E-03
18.2100000000007	8.84E-03
18.2150000000007	8.71E-03
18.2200000000007	8.44E-03
18.2250000000007	8.11E-03
18.2300000000007	7.75E-03
18.2350000000007	7.54E-03
18.2400000000007	7.44E-03
18.2450000000007	7.32E-03
18.2500000000007	7.17E-03
18.2550000000007	7.06E-03
18.2600000000007	7.11E-03
18.2650000000007	7.29E-03
18.2700000000007	7.67E-03
18.2750000000007	8.15E-03
18.2800000000006	8.47E-03
18.2850000000006	8.60E-03
18.2900000000006	8.52E-03
18.2950000000006	8.23E-03
18.3000000000006	7.87E-03
18.3050000000006	7.28E-03
18.3100000000006	6.35E-03
18.3150000000006	5.13E-03
18.3200000000006	3.62E-03
18.3250000000006	1.96E-03
18.3300000000006	1.51E-04
18.3350000000006	-1.91E-03
18.3400000000006	-3.98E-03
18.3450000000006	-5.87E-03
18.3500000000006	-7.53E-03
18.3550000000006	-8.91E-03
18.3600000000006	-1.00E-02
18.3650000000006	-1.11E-02
18.3700000000006	-1.21E-02
18.3750000000006	-1.31E-02
18.3800000000006	-1.39E-02
18.3850000000006	-1.46E-02
18.3900000000006	-1.49E-02
18.3950000000006	-1.50E-02
18.4000000000006	-1.49E-02
18.4050000000006	-1.49E-02
18.4100000000006	-1.51E-02
18.4150000000006	-1.53E-02
18.4200000000006	-1.55E-02
18.4250000000006	-1.59E-02
18.4300000000006	-1.64E-02
18.4350000000006	-1.65E-02
18.4400000000006	-1.66E-02
18.4450000000006	-1.67E-02
18.4500000000006	-1.65E-02
18.4550000000006	-1.61E-02
18.4600000000006	-1.54E-02
18.4650000000006	-1.43E-02
18.4700000000006	-1.30E-02
18.4750000000006	-1.15E-02
18.4800000000006	-9.81E-03
18.4850000000006	-7.96E-03
18.4900000000006	-5.98E-03
18.4950000000006	-3.93E-03
18.5000000000006	-1.96E-03
18.5050000000006	-1.51E-04
18.5100000000006	1.49E-03
18.5150000000006	2.82E-03
18.5200000000006	3.73E-03
18.5250000000006	4.07E-03
18.5300000000006	3.98E-03
18.5350000000006	3.80E-03
18.5400000000006	3.50E-03
18.5450000000006	3.13E-03
18.5500000000006	2.72E-03
18.5550000000006	2.20E-03
18.5600000000006	1.62E-03
18.5650000000006	1.09E-03
18.5700000000006	6.93E-04
18.5750000000006	5.24E-04
18.5800000000006	5.70E-04
18.5850000000006	6.66E-04
18.5900000000006	6.68E-04
18.5950000000006	5.17E-04
18.6000000000006	2.79E-04
18.6050000000006	-3.76E-05
18.6100000000006	-3.92E-04
18.6150000000006	-9.29E-04
18.6200000000006	-1.73E-03
18.6250000000006	-2.57E-03
18.6300000000006	-3.38E-03
18.6350000000006	-4.06E-03
18.6400000000006	-4.55E-03
18.6450000000006	-4.98E-03
18.6500000000006	-5.38E-03
18.6550000000006	-5.84E-03
18.6600000000006	-6.50E-03
18.6650000000006	-7.26E-03
18.6700000000006	-8.05E-03
18.6750000000006	-9.01E-03
18.6800000000006	-9.99E-03
18.6850000000006	-1.07E-02
18.6900000000006	-1.12E-02
18.6950000000006	-1.14E-02
18.7000000000006	-1.14E-02
18.7050000000006	-1.12E-02
18.7100000000006	-1.09E-02
18.7150000000006	-1.06E-02
18.7200000000006	-1.02E-02
18.7250000000006	-9.80E-03
18.7300000000006	-9.12E-03
18.7350000000006	-8.36E-03
18.7400000000006	-7.65E-03
18.7450000000006	-7.03E-03
18.7500000000006	-6.55E-03
18.7550000000006	-6.08E-03
18.7600000000006	-5.51E-03
18.7650000000006	-4.81E-03
18.7700000000006	-4.10E-03
18.7750000000006	-3.56E-03
18.7800000000005	-3.18E-03
18.7850000000005	-3.06E-03
18.7900000000005	-3.29E-03
18.7950000000005	-3.70E-03
18.8000000000005	-3.97E-03
18.8050000000005	-3.86E-03
18.8100000000005	-3.38E-03
18.8150000000005	-2.75E-03
18.8200000000005	-2.02E-03
18.8250000000005	-1.09E-03
18.8300000000005	2.45E-05
18.8350000000005	1.24E-03
18.8400000000005	2.43E-03
18.8450000000005	3.39E-03
18.8500000000005	4.01E-03
18.8550000000005	4.38E-03
18.8600000000005	4.64E-03
18.8650000000005	4.83E-03
18.8700000000005	5.03E-03
18.8750000000005	5.30E-03
18.8800000000005	5.52E-03
18.8850000000005	5.69E-03
18.8900000000005	5.94E-03
18.8950000000005	6.32E-03
18.9000000000005	6.84E-03
18.9050000000005	7.40E-03
18.9100000000005	7.79E-03
18.9150000000005	7.99E-03
18.9200000000005	8.03E-03
18.9250000000005	8.02E-03
18.9300000000005	7.91E-03
18.9350000000005	7.51E-03
18.9400000000005	6.79E-03
18.9450000000005	5.87E-03
18.9500000000005	4.98E-03
18.9550000000005	4.19E-03
18.9600000000005	3.34E-03
18.9650000000005	2.42E-03
18.9700000000005	1.55E-03
18.9750000000005	8.77E-04
18.9800000000005	4.98E-04
18.9850000000005	3.74E-04
18.9900000000005	5.61E-04
18.9950000000005	1.03E-03
19.0000000000005	1.65E-03
19.0050000000005	2.44E-03
19.0100000000005	3.17E-03
19.0150000000005	3.66E-03
19.0200000000005	3.83E-03
19.0250000000005	3.55E-03
19.0300000000005	2.95E-03
19.0350000000005	2.11E-03
19.0400000000005	1.16E-03
19.0450000000005	1.67E-04
19.0500000000005	-9.10E-04
19.0550000000005	-2.06E-03
19.0600000000005	-3.33E-03
19.0650000000005	-4.68E-03
19.0700000000005	-6.27E-03
19.0750000000005	-7.89E-03
19.0800000000005	-9.02E-03
19.0850000000005	-9.63E-03
19.0900000000005	-9.82E-03
19.0950000000005	-9.52E-03
19.1000000000005	-8.67E-03
19.1050000000005	-7.44E-03
19.1100000000005	-6.01E-03
19.1150000000005	-4.56E-03
19.1200000000005	-3.21E-03
19.1250000000005	-1.90E-03
19.1300000000005	-8.85E-04
19.1350000000005	-4.98E-04
19.1400000000005	-7.08E-04
19.1450000000005	-1.32E-03
19.1500000000005	-2.25E-03
19.1550000000005	-3.24E-03
19.1600000000005	-4.20E-03
19.1650000000005	-5.18E-03
19.1700000000005	-6.03E-03
19.1750000000005	-6.55E-03
19.1800000000005	-6.44E-03
19.1850000000005	-5.66E-03
19.1900000000005	-4.36E-03
19.1950000000005	-2.79E-03
19.2000000000005	-1.18E-03
19.2050000000005	4.43E-04
19.2100000000005	2.08E-03
19.2150000000005	3.70E-03
19.2200000000005	5.24E-03
19.2250000000005	6.60E-03
19.2300000000005	7.64E-03
19.2350000000005	8.43E-03
19.2400000000005	9.05E-03
19.2450000000005	9.60E-03
19.2500000000005	1.02E-02
19.2550000000005	1.08E-02
19.2600000000005	1.13E-02
19.2650000000005	1.19E-02
19.2700000000005	1.26E-02
19.2750000000005	1.32E-02
19.2800000000004	1.39E-02
19.2850000000004	1.45E-02
19.2900000000004	1.50E-02
19.2950000000004	1.53E-02
19.3000000000004	1.54E-02
19.3050000000004	1.51E-02
19.3100000000004	1.44E-02
19.3150000000004	1.35E-02
19.3200000000004	1.23E-02
19.3250000000004	1.11E-02
19.3300000000004	9.71E-03
19.3350000000004	8.33E-03
19.3400000000004	6.98E-03
19.3450000000004	5.75E-03
19.3500000000004	4.71E-03
19.3550000000004	3.74E-03
19.3600000000004	2.69E-03
19.3650000000004	1.48E-03
19.3700000000004	2.08E-04
19.3750000000004	-1.14E-03
19.3800000000004	-2.51E-03
19.3850000000004	-3.77E-03
19.3900000000004	-4.84E-03
19.3950000000004	-5.65E-03
19.4000000000004	-6.16E-03
19.4050000000004	-6.38E-03
19.4100000000004	-6.30E-03
19.4150000000004	-5.94E-03
19.4200000000004	-5.30E-03
19.4250000000004	-4.38E-03
19.4300000000004	-3.39E-03
19.4350000000004	-2.35E-03
19.4400000000004	-1.30E-03
19.4450000000004	-3.56E-04
19.4500000000004	4.93E-04
19.4550000000004	1.18E-03
19.4600000000004	1.58E-03
19.4650000000004	1.60E-03
19.4700000000004	1.26E-03
19.4750000000004	6.88E-04
19.4800000000004	1.68E-05
19.4850000000004	-5.55E-04
19.4900000000004	-8.40E-04
19.4950000000004	-8.49E-04
19.5000000000004	-6.47E-04
19.5050000000004	-2.70E-04
19.5100000000004	3.86E-04
19.5150000000004	1.25E-03
19.5200000000004	2.14E-03
19.5250000000004	2.82E-03
19.5300000000004	3.17E-03
19.5350000000004	3.07E-03
19.5400000000004	2.52E-03
19.5450000000004	1.69E-03
19.5500000000004	6.92E-04
19.5550000000004	-5.25E-04
19.5600000000004	-1.94E-03
19.5650000000004	-3.37E-03
19.5700000000004	-4.87E-03
19.5750000000004	-6.54E-03
19.5800000000004	-8.43E-03
19.5850000000004	-1.04E-02
19.5900000000004	-1.21E-02
19.5950000000004	-1.35E-02
19.6000000000004	-1.46E-02
19.6050000000004	-1.52E-02
19.6100000000004	-1.55E-02
19.6150000000004	-1.53E-02
19.6200000000004	-1.46E-02
19.6250000000004	-1.34E-02
19.6300000000004	-1.20E-02
19.6350000000004	-1.03E-02
19.6400000000004	-8.23E-03
19.6450000000004	-6.19E-03
19.6500000000004	-4.22E-03
19.6550000000004	-2.20E-03
19.6600000000004	-2.36E-04
19.6650000000004	1.41E-03
19.6700000000004	2.49E-03
19.6750000000004	3.22E-03
19.6800000000004	3.83E-03
19.6850000000004	4.25E-03
19.6900000000004	4.62E-03
19.6950000000004	5.07E-03
19.7000000000004	5.42E-03
19.7050000000004	5.49E-03
19.7100000000004	5.33E-03
19.7150000000004	5.03E-03
19.7200000000004	4.66E-03
19.7250000000004	4.33E-03
19.7300000000004	4.19E-03
19.7350000000004	4.28E-03
19.7400000000004	4.50E-03
19.7450000000004	4.87E-03
19.7500000000004	5.36E-03
19.7550000000004	5.86E-03
19.7600000000004	6.37E-03
19.7650000000004	6.81E-03
19.7700000000004	7.03E-03
19.7750000000004	7.06E-03
19.7800000000003	6.82E-03
19.7850000000003	6.20E-03
19.7900000000003	5.11E-03
19.7950000000003	3.42E-03
19.8000000000003	1.24E-03
19.8050000000003	-1.17E-03
19.8100000000003	-3.52E-03
19.8150000000003	-5.45E-03
19.8200000000003	-6.78E-03
19.8250000000003	-7.58E-03
19.8300000000003	-7.97E-03
19.8350000000003	-7.99E-03
19.8400000000003	-7.69E-03
19.8450000000003	-7.21E-03
19.8500000000003	-6.58E-03
19.8550000000003	-5.78E-03
19.8600000000003	-4.85E-03
19.8650000000003	-3.84E-03
19.8700000000003	-2.62E-03
19.8750000000003	-1.15E-03
19.8800000000003	3.43E-04
19.8850000000003	1.66E-03
19.8900000000003	2.48E-03
19.8950000000003	2.68E-03
19.9000000000003	2.55E-03
19.9050000000003	2.16E-03
19.9100000000003	1.57E-03
19.9150000000003	9.43E-04
19.9200000000003	3.56E-04
19.9250000000003	-3.47E-05
19.9300000000003	-2.30E-04
19.9350000000003	-3.32E-04
19.9400000000003	-3.48E-04
19.9450000000003	-4.65E-04
19.9500000000003	-9.94E-04
19.9550000000003	-1.97E-03
19.9600000000003	-3.26E-03
19.9650000000003	-4.59E-03
19.9700000000003	-5.52E-03
19.9750000000003	-5.89E-03
19.9800000000003	-5.69E-03
19.9850000000003	-4.93E-03
19.9900000000003	-3.82E-03
19.9950000000003	-2.59E-03
20.0000000000003	-1.34E-03
20.0050000000003	-8.87E-05
20.0100000000003	1.01E-03
20.0150000000003	1.90E-03
20.0200000000003	2.75E-03
20.0250000000003	3.53E-03
20.0300000000003	4.06E-03
20.0350000000003	4.31E-03
20.0400000000003	4.40E-03
20.0450000000003	4.34E-03
20.0500000000003	4.21E-03
20.0550000000003	4.05E-03
20.0600000000003	3.71E-03
20.0650000000003	3.23E-03
20.0700000000003	2.74E-03
20.0750000000003	2.21E-03
20.0800000000003	1.64E-03
20.0850000000003	1.03E-03
20.0900000000003	5.32E-04
20.0950000000003	1.68E-04
20.1000000000003	-3.03E-04
20.1050000000003	-9.10E-04
20.1100000000003	-1.54E-03
20.1150000000003	-2.07E-03
20.1200000000003	-2.32E-03
20.1250000000003	-2.10E-03
20.1300000000003	-1.41E-03
20.1350000000003	-5.21E-04
20.1400000000003	4.31E-04
20.1450000000003	1.53E-03
20.1500000000003	2.69E-03
20.1550000000003	3.70E-03
20.1600000000003	4.51E-03
20.1650000000003	5.17E-03
20.1700000000003	5.79E-03
20.1750000000003	6.44E-03
20.1800000000003	7.21E-03
20.1850000000003	8.07E-03
20.1900000000003	8.94E-03
20.1950000000003	9.64E-03
20.2000000000003	9.95E-03
20.2050000000003	9.98E-03
20.2100000000003	9.80E-03
20.2150000000003	9.40E-03
20.2200000000003	9.01E-03
20.2250000000003	8.70E-03
20.2300000000003	8.39E-03
20.2350000000003	8.15E-03
20.2400000000003	8.03E-03
20.2450000000003	8.04E-03
20.2500000000003	8.09E-03
20.2550000000003	8.06E-03
20.2600000000003	7.97E-03
20.2650000000003	7.79E-03
20.2700000000002	7.41E-03
20.2750000000003	6.81E-03
20.2800000000002	6.03E-03
20.2850000000002	4.97E-03
20.2900000000002	3.74E-03
20.2950000000002	2.59E-03
20.3000000000002	1.57E-03
20.3050000000002	6.20E-04
20.3100000000002	-2.71E-04
20.3150000000002	-9.43E-04
20.3200000000002	-1.22E-03
20.3250000000002	-9.57E-04
20.3300000000002	-2.22E-04
20.3350000000002	6.95E-04
20.3400000000002	1.50E-03
20.3450000000002	2.06E-03
20.3500000000002	2.30E-03
20.3550000000002	2.09E-03
20.3600000000002	1.35E-03
20.3650000000002	8.53E-05
20.3700000000002	-1.58E-03
20.3750000000002	-3.34E-03
20.3800000000002	-4.82E-03
20.3850000000002	-5.82E-03
20.3900000000002	-6.46E-03
20.3950000000002	-6.77E-03
20.4000000000002	-6.59E-03
20.4050000000002	-5.90E-03
20.4100000000002	-4.73E-03
20.4150000000002	-3.19E-03
20.4200000000002	-1.43E-03
20.4250000000002	5.18E-04
20.4300000000002	2.43E-03
20.4350000000002	3.91E-03
20.4400000000002	4.84E-03
20.4450000000002	5.32E-03
20.4500000000002	5.50E-03
20.4550000000002	5.55E-03
20.4600000000002	5.56E-03
20.4650000000002	5.44E-03
20.4700000000002	5.22E-03
20.4750000000002	5.01E-03
20.4800000000002	4.71E-03
20.4850000000002	4.25E-03
20.4900000000002	3.68E-03
20.4950000000002	2.99E-03
20.5000000000002	2.18E-03
20.5050000000002	1.32E-03
20.5100000000002	4.79E-04
20.5150000000002	-3.54E-04
20.5200000000002	-1.01E-03
20.5250000000002	-1.36E-03
20.5300000000002	-1.48E-03
20.5350000000002	-1.43E-03
20.5400000000002	-1.33E-03
20.5450000000002	-1.33E-03
20.5500000000002	-1.28E-03
20.5550000000002	-1.18E-03
20.5600000000002	-1.13E-03
20.5650000000002	-1.19E-03
20.5700000000002	-1.33E-03
20.5750000000002	-1.37E-03
20.5800000000002	-1.23E-03
20.5850000000002	-9.37E-04
20.5900000000002	-6.41E-04
20.5950000000002	-3.71E-04
20.6000000000002	5.67E-05
20.6050000000002	7.48E-04
20.6100000000002	1.68E-03
20.6150000000002	2.71E-03
20.6200000000002	3.71E-03
20.6250000000002	4.71E-03
20.6300000000002	5.73E-03
20.6350000000002	6.52E-03
20.6400000000002	6.98E-03
20.6450000000002	7.11E-03
20.6500000000002	6.97E-03
20.6550000000002	6.60E-03
20.6600000000002	5.97E-03
20.6650000000002	5.19E-03
20.6700000000002	4.42E-03
20.6750000000002	3.88E-03
20.6800000000002	3.55E-03
20.6850000000002	3.27E-03
20.6900000000002	3.02E-03
20.6950000000002	2.91E-03
20.7000000000002	3.14E-03
20.7050000000002	3.66E-03
20.7100000000002	4.39E-03
20.7150000000002	5.35E-03
20.7200000000002	6.39E-03
20.7250000000002	7.34E-03
20.7300000000002	7.99E-03
20.7350000000002	8.17E-03
20.7400000000002	7.93E-03
20.7450000000002	7.36E-03
20.7500000000002	6.49E-03
20.7550000000002	5.39E-03
20.7600000000002	4.04E-03
20.7650000000002	2.53E-03
20.7700000000001	1.07E-03
20.7750000000002	-3.13E-04
20.7800000000001	-1.58E-03
20.7850000000001	-2.55E-03
20.7900000000001	-3.19E-03
20.7950000000001	-3.56E-03
20.8000000000001	-3.74E-03
20.8050000000001	-3.83E-03
20.8100000000001	-3.92E-03
20.8150000000001	-3.89E-03
20.8200000000001	-3.59E-03
20.8250000000001	-3.06E-03
20.8300000000001	-2.35E-03
20.8350000000001	-1.55E-03
20.8400000000001	-8.23E-04
20.8450000000001	-2.72E-04
20.8500000000001	6.47E-06
20.8550000000001	-3.21E-05
20.8600000000001	-3.52E-04
20.8650000000001	-9.35E-04
20.8700000000001	-1.79E-03
20.8750000000001	-2.89E-03
20.8800000000001	-4.12E-03
20.8850000000001	-5.23E-03
20.8900000000001	-6.12E-03
20.8950000000001	-6.86E-03
20.9000000000001	-7.48E-03
20.9050000000001	-7.76E-03
20.9100000000001	-7.66E-03
20.9150000000001	-7.22E-03
20.9200000000001	-6.50E-03
20.9250000000001	-5.67E-03
20.9300000000001	-4.91E-03
20.9350000000001	-4.27E-03
20.9400000000001	-3.77E-03
20.9450000000001	-3.47E-03
20.9500000000001	-3.32E-03
20.9550000000001	-3.33E-03
20.9600000000001	-3.58E-03
20.9650000000001	-3.97E-03
20.9700000000001	-4.51E-03
20.9750000000001	-5.17E-03
20.9800000000001	-5.83E-03
20.9850000000001	-6.40E-03
20.9900000000001	-6.84E-03
20.9950000000001	-7.04E-03
21.0000000000001	-6.87E-03
21.0050000000001	-6.41E-03
21.0100000000001	-5.67E-03
21.0150000000001	-4.60E-03
21.0200000000001	-3.18E-03
21.0250000000001	-1.48E-03
21.0300000000001	2.64E-04
21.0350000000001	2.04E-03
21.0400000000001	3.55E-03
21.0450000000001	4.59E-03
21.0500000000001	5.23E-03
21.0550000000001	5.20E-03
21.0600000000001	4.53E-03
21.0650000000001	3.61E-03
21.0700000000001	2.52E-03
21.0750000000001	1.16E-03
21.0800000000001	-4.09E-04
21.0850000000001	-2.05E-03
21.0900000000001	-3.64E-03
21.0950000000001	-5.04E-03
21.1000000000001	-6.21E-03
21.1050000000001	-7.04E-03
21.1100000000001	-7.55E-03
21.1150000000001	-7.77E-03
21.1200000000001	-7.78E-03
21.1250000000001	-7.69E-03
21.1300000000001	-7.40E-03
21.1350000000001	-6.98E-03
21.1400000000001	-6.56E-03
21.1450000000001	-6.07E-03
21.1500000000001	-5.78E-03
21.1550000000001	-5.76E-03
21.1600000000001	-5.84E-03
21.1650000000001	-5.99E-03
21.1700000000001	-6.04E-03
21.1750000000001	-5.95E-03
21.1800000000001	-5.73E-03
21.1850000000001	-5.24E-03
21.1900000000001	-4.36E-03
21.1950000000001	-3.14E-03
21.2000000000001	-1.64E-03
21.2050000000001	-6.58E-06
21.2100000000001	1.48E-03
21.2150000000001	2.73E-03
21.2200000000001	3.48E-03
21.2250000000001	3.58E-03
21.2300000000001	3.22E-03
21.2350000000001	2.57E-03
21.2400000000001	1.67E-03
21.2450000000001	5.91E-04
21.2500000000001	-4.96E-04
21.2550000000001	-1.44E-03
21.2600000000001	-2.06E-03
21.2650000000001	-2.30E-03
21.27	-2.34E-03
21.2750000000001	-2.19E-03
21.28	-1.75E-03
21.2850000000001	-1.01E-03
21.29	-7.17E-05
21.295	9.00E-04
21.3	1.65E-03
21.305	2.03E-03
21.31	2.04E-03
21.315	1.67E-03
21.32	9.72E-04
21.325	1.12E-04
21.33	-9.19E-04
21.335	-2.03E-03
21.34	-3.10E-03
21.345	-3.98E-03
21.35	-4.53E-03
21.355	-4.69E-03
21.36	-4.50E-03
21.365	-4.07E-03
21.37	-3.34E-03
21.375	-2.31E-03
21.38	-1.15E-03
21.385	1.62E-04
21.39	1.56E-03
21.395	2.90E-03
21.4	4.16E-03
21.405	5.43E-03
21.41	6.66E-03
21.415	7.53E-03
21.42	7.87E-03
21.425	7.70E-03
21.43	7.16E-03
21.435	6.57E-03
21.44	5.91E-03
21.445	5.03E-03
21.45	3.98E-03
21.455	2.81E-03
21.46	1.52E-03
21.465	1.28E-04
21.47	-1.20E-03
21.475	-2.44E-03
21.48	-3.63E-03
21.485	-4.67E-03
21.49	-5.56E-03
21.495	-6.18E-03
21.5	-6.48E-03
21.505	-6.59E-03
21.51	-6.52E-03
21.515	-6.23E-03
21.52	-5.63E-03
21.525	-4.80E-03
21.53	-3.82E-03
21.535	-2.62E-03
21.54	-1.41E-03
21.545	-3.90E-04
21.55	4.70E-04
21.555	1.13E-03
21.56	1.69E-03
21.565	2.16E-03
21.57	2.47E-03
21.575	2.73E-03
21.58	3.11E-03
21.585	3.62E-03
21.59	4.24E-03
21.595	4.94E-03
21.6	5.69E-03
21.605	6.35E-03
21.61	6.82E-03
21.615	7.10E-03
21.62	7.23E-03
21.625	7.24E-03
21.63	7.16E-03
21.635	6.91E-03
21.64	6.40E-03
21.645	5.65E-03
21.65	4.84E-03
21.655	4.15E-03
21.66	3.52E-03
21.665	2.96E-03
21.67	2.53E-03
21.675	2.25E-03
21.68	2.05E-03
21.685	1.74E-03
21.69	1.26E-03
21.695	6.48E-04
21.7	-1.87E-06
21.705	-5.24E-04
21.71	-9.32E-04
21.715	-1.33E-03
21.72	-1.56E-03
21.725	-1.51E-03
21.73	-1.25E-03
21.735	-6.75E-04
21.74	2.45E-04
21.745	1.52E-03
21.75	3.08E-03
21.755	4.64E-03
21.76	6.13E-03
21.765	7.53E-03
21.77	8.59E-03
21.775	9.26E-03
21.7799999999999	9.52E-03
21.785	9.47E-03
21.7899999999999	9.33E-03
21.7949999999999	9.06E-03
21.7999999999999	8.67E-03
21.8049999999999	8.31E-03
21.8099999999999	7.90E-03
21.8149999999999	7.22E-03
21.8199999999999	6.37E-03
21.8249999999999	5.44E-03
21.8299999999999	4.59E-03
21.8349999999999	4.02E-03
21.8399999999999	3.56E-03
21.8449999999999	3.20E-03
21.8499999999999	3.02E-03
21.8549999999999	2.96E-03
21.8599999999999	3.11E-03
21.8649999999999	3.36E-03
21.8699999999999	3.52E-03
21.8749999999999	3.58E-03
21.8799999999999	3.48E-03
21.8849999999999	3.21E-03
21.8899999999999	2.93E-03
21.8949999999999	2.58E-03
21.8999999999999	2.19E-03
21.9049999999999	1.83E-03
21.9099999999999	1.51E-03
21.9149999999999	1.18E-03
21.9199999999999	7.37E-04
21.9249999999999	1.88E-04
21.9299999999999	-2.96E-04
21.9349999999999	-6.47E-04
21.9399999999999	-8.74E-04
21.9449999999999	-1.04E-03
21.9499999999999	-1.26E-03
21.9549999999999	-1.48E-03
21.9599999999999	-1.63E-03
21.9649999999999	-1.65E-03
21.9699999999999	-1.49E-03
21.9749999999999	-1.33E-03
21.9799999999999	-1.34E-03
21.9849999999999	-1.43E-03
21.9899999999999	-1.50E-03
21.9949999999999	-1.54E-03
21.9999999999999	-1.53E-03
22.0049999999999	-1.59E-03
22.0099999999999	-1.81E-03
22.0149999999999	-2.13E-03
22.0199999999999	-2.43E-03
22.0249999999999	-2.55E-03
22.0299999999999	-2.42E-03
22.0349999999999	-2.17E-03
22.0399999999999	-1.67E-03
22.0449999999999	-9.06E-04
22.0499999999999	-1.51E-04
22.0549999999999	7.01E-04
22.0599999999999	1.66E-03
22.0649999999999	2.51E-03
22.0699999999999	3.15E-03
22.0749999999999	3.57E-03
22.0799999999999	3.84E-03
22.0849999999999	3.98E-03
22.0899999999999	4.10E-03
22.0949999999999	4.24E-03
22.0999999999999	4.32E-03
22.1049999999999	4.36E-03
22.1099999999999	4.27E-03
22.1149999999999	3.87E-03
22.1199999999999	3.27E-03
22.1249999999999	2.59E-03
22.1299999999999	1.86E-03
22.1349999999999	1.06E-03
22.1399999999999	6.60E-05
22.1449999999999	-9.99E-04
22.1499999999999	-2.08E-03
22.1549999999999	-3.22E-03
22.1599999999999	-4.32E-03
22.1649999999999	-5.23E-03
22.1699999999999	-5.82E-03
22.1749999999999	-6.05E-03
22.1799999999999	-5.93E-03
22.1849999999999	-5.47E-03
22.1899999999999	-4.81E-03
22.1949999999999	-3.98E-03
22.1999999999999	-2.92E-03
22.2049999999999	-1.83E-03
22.2099999999999	-8.36E-04
22.2149999999999	1.19E-04
22.2199999999999	1.00E-03
22.2249999999999	1.73E-03
22.2299999999999	2.38E-03
22.2349999999999	3.07E-03
22.2399999999999	3.65E-03
22.2449999999999	4.04E-03
22.2499999999999	4.34E-03
22.2549999999999	4.56E-03
22.2599999999999	4.77E-03
22.2649999999999	5.01E-03
22.2699999999999	5.29E-03
22.2749999999999	5.50E-03
22.2799999999998	5.59E-03
22.2849999999999	5.60E-03
22.2899999999998	5.63E-03
22.2949999999998	5.73E-03
22.2999999999998	5.84E-03
22.3049999999998	5.88E-03
22.3099999999998	5.86E-03
22.3149999999998	5.74E-03
22.3199999999998	5.57E-03
22.3249999999998	5.39E-03
22.3299999999998	5.02E-03
22.3349999999998	4.36E-03
22.3399999999998	3.53E-03
22.3449999999998	2.67E-03
22.3499999999998	1.80E-03
22.3549999999998	8.55E-04
22.3599999999998	2.17E-05
22.3649999999998	-5.18E-04
22.3699999999998	-8.39E-04
22.3749999999998	-9.65E-04
22.3799999999998	-9.57E-04
22.3849999999998	-8.12E-04
22.3899999999998	-4.47E-04
22.3949999999998	-4.94E-05
22.3999999999998	1.18E-04
22.4049999999998	1.80E-04
22.4099999999998	3.96E-04
22.4149999999998	8.16E-04
22.4199999999998	1.31E-03
22.4249999999998	1.73E-03
22.4299999999998	2.13E-03
