PEER NGA STRONG MOTION DATABASE RECORD
FRIULI, ITALY 05/06/76 2000, TOLMEZZO, 270
ACCELERATION TIME HISTORY IN UNITS OF G
# 7269    0.0050    NPTS, DT
time	acc
18.5300000000006	9.57E-05
18.5350000000006	-4.50E-04
18.5400000000006	-9.90E-04
18.5450000000006	-1.40E-03
18.5500000000006	-1.78E-03
18.5550000000006	-2.06E-03
18.5600000000006	-2.17E-03
18.5650000000006	-2.20E-03
18.5700000000006	-2.06E-03
18.5750000000006	-1.66E-03
18.5800000000006	-1.04E-03
18.5850000000006	-1.97E-04
18.5900000000006	7.58E-04
18.5950000000006	1.76E-03
18.6000000000006	2.75E-03
18.6050000000006	3.68E-03
18.6100000000006	4.65E-03
18.6150000000006	5.65E-03
18.6200000000006	6.73E-03
18.6250000000006	7.91E-03
18.6300000000006	9.11E-03
18.6350000000006	1.02E-02
18.6400000000006	1.13E-02
18.6450000000006	1.21E-02
18.6500000000006	1.27E-02
18.6550000000006	1.30E-02
18.6600000000006	1.31E-02
18.6650000000006	1.30E-02
18.6700000000006	1.30E-02
18.6750000000006	1.29E-02
18.6800000000006	1.26E-02
18.6850000000006	1.21E-02
18.6900000000006	1.16E-02
18.6950000000006	1.10E-02
18.7000000000006	1.04E-02
18.7050000000006	9.64E-03
18.7100000000006	8.92E-03
18.7150000000006	8.14E-03
18.7200000000006	7.28E-03
18.7250000000006	6.24E-03
18.7300000000006	5.09E-03
18.7350000000006	4.07E-03
18.7400000000006	3.14E-03
18.7450000000006	2.37E-03
18.7500000000006	1.83E-03
18.7550000000006	1.40E-03
18.7600000000006	1.14E-03
18.7650000000006	1.08E-03
18.7700000000006	1.18E-03
18.7750000000006	1.56E-03
18.7800000000005	2.27E-03
18.7850000000005	3.17E-03
18.7900000000005	4.04E-03
18.7950000000005	4.68E-03
18.8000000000005	5.19E-03
18.8050000000005	5.66E-03
18.8100000000005	6.10E-03
18.8150000000005	6.42E-03
18.8200000000005	6.56E-03
18.8250000000005	6.48E-03
18.8300000000005	6.14E-03
18.8350000000005	5.65E-03
18.8400000000005	5.14E-03
18.8450000000005	4.69E-03
18.8500000000005	4.20E-03
18.8550000000005	3.58E-03
18.8600000000005	2.79E-03
18.8650000000005	1.82E-03
18.8700000000005	8.39E-04
18.8750000000005	-4.78E-05
18.8800000000005	-8.49E-04
18.8850000000005	-1.50E-03
18.8900000000005	-1.94E-03
18.8950000000005	-2.29E-03
18.9000000000005	-2.75E-03
18.9050000000005	-3.15E-03
18.9100000000005	-3.16E-03
18.9150000000005	-2.77E-03
18.9200000000005	-2.26E-03
18.9250000000005	-1.85E-03
18.9300000000005	-1.66E-03
18.9350000000005	-1.65E-03
18.9400000000005	-1.69E-03
18.9450000000005	-1.70E-03
18.9500000000005	-1.66E-03
18.9550000000005	-1.62E-03
18.9600000000005	-1.63E-03
18.9650000000005	-1.67E-03
18.9700000000005	-1.64E-03
18.9750000000005	-1.59E-03
18.9800000000005	-1.60E-03
18.9850000000005	-1.61E-03
18.9900000000005	-1.61E-03
18.9950000000005	-1.68E-03
19.0000000000005	-1.73E-03
19.0050000000005	-1.86E-03
19.0100000000005	-2.18E-03
19.0150000000005	-2.52E-03
19.0200000000005	-2.90E-03
19.0250000000005	-3.41E-03
19.0300000000005	-3.92E-03
19.0350000000005	-4.33E-03
19.0400000000005	-4.54E-03
19.0450000000005	-4.61E-03
19.0500000000005	-4.63E-03
19.0550000000005	-4.62E-03
19.0600000000005	-4.60E-03
19.0650000000005	-4.54E-03
19.0700000000005	-4.42E-03
19.0750000000005	-4.32E-03
19.0800000000005	-4.35E-03
19.0850000000005	-4.53E-03
19.0900000000005	-4.88E-03
19.0950000000005	-5.41E-03
19.1000000000005	-6.11E-03
19.1050000000005	-6.95E-03
19.1100000000005	-7.87E-03
19.1150000000005	-8.73E-03
19.1200000000005	-9.47E-03
19.1250000000005	-1.00E-02
19.1300000000005	-1.04E-02
19.1350000000005	-1.07E-02
19.1400000000005	-1.09E-02
19.1450000000005	-1.11E-02
19.1500000000005	-1.13E-02
19.1550000000005	-1.14E-02
19.1600000000005	-1.16E-02
19.1650000000005	-1.18E-02
19.1700000000005	-1.22E-02
19.1750000000005	-1.25E-02
19.1800000000005	-1.25E-02
19.1850000000005	-1.24E-02
19.1900000000005	-1.22E-02
19.1950000000005	-1.17E-02
19.2000000000005	-1.10E-02
19.2050000000005	-1.01E-02
19.2100000000005	-9.19E-03
19.2150000000005	-8.35E-03
19.2200000000005	-7.68E-03
19.2250000000005	-7.25E-03
19.2300000000005	-6.98E-03
19.2350000000005	-6.82E-03
19.2400000000005	-6.67E-03
19.2450000000005	-6.55E-03
19.2500000000005	-6.57E-03
19.2550000000005	-6.71E-03
19.2600000000005	-6.90E-03
19.2650000000005	-7.23E-03
19.2700000000005	-7.63E-03
19.2750000000005	-8.00E-03
19.2800000000004	-8.48E-03
19.2850000000004	-9.07E-03
19.2900000000004	-9.62E-03
19.2950000000004	-1.01E-02
19.3000000000004	-1.04E-02
19.3050000000004	-1.05E-02
19.3100000000004	-1.03E-02
19.3150000000004	-9.92E-03
19.3200000000004	-9.41E-03
19.3250000000004	-8.66E-03
19.3300000000004	-7.67E-03
19.3350000000004	-6.48E-03
19.3400000000004	-5.03E-03
19.3450000000004	-3.44E-03
19.3500000000004	-1.70E-03
19.3550000000004	6.18E-05
19.3600000000004	1.66E-03
19.3650000000004	2.98E-03
19.3700000000004	3.76E-03
19.3750000000004	4.04E-03
19.3800000000004	3.99E-03
19.3850000000004	3.70E-03
19.3900000000004	3.28E-03
19.3950000000004	2.81E-03
19.4000000000004	2.29E-03
19.4050000000004	1.87E-03
19.4100000000004	1.82E-03
19.4150000000004	2.19E-03
19.4200000000004	2.89E-03
19.4250000000004	3.75E-03
19.4300000000004	4.85E-03
19.4350000000004	6.09E-03
19.4400000000004	7.23E-03
19.4450000000004	8.28E-03
19.4500000000004	9.25E-03
19.4550000000004	9.99E-03
19.4600000000004	1.05E-02
19.4650000000004	1.09E-02
19.4700000000004	1.14E-02
19.4750000000004	1.16E-02
19.4800000000004	1.17E-02
19.4850000000004	1.17E-02
19.4900000000004	1.17E-02
19.4950000000004	1.18E-02
19.5000000000004	1.17E-02
19.5050000000004	1.16E-02
19.5100000000004	1.14E-02
19.5150000000004	1.13E-02
19.5200000000004	1.13E-02
19.5250000000004	1.13E-02
19.5300000000004	1.13E-02
19.5350000000004	1.12E-02
19.5400000000004	1.10E-02
19.5450000000004	1.08E-02
19.5500000000004	1.05E-02
19.5550000000004	1.01E-02
19.5600000000004	9.56E-03
19.5650000000004	8.97E-03
19.5700000000004	8.34E-03
19.5750000000004	7.78E-03
19.5800000000004	7.35E-03
19.5850000000004	7.20E-03
19.5900000000004	7.36E-03
19.5950000000004	7.58E-03
19.6000000000004	7.72E-03
19.6050000000004	7.74E-03
19.6100000000004	7.66E-03
19.6150000000004	7.57E-03
19.6200000000004	7.48E-03
19.6250000000004	7.35E-03
19.6300000000004	7.25E-03
19.6350000000004	7.20E-03
19.6400000000004	7.23E-03
19.6450000000004	7.30E-03
19.6500000000004	7.25E-03
19.6550000000004	7.11E-03
19.6600000000004	6.92E-03
19.6650000000004	6.64E-03
19.6700000000004	6.29E-03
19.6750000000004	5.82E-03
19.6800000000004	5.21E-03
19.6850000000004	4.56E-03
19.6900000000004	3.92E-03
19.6950000000004	3.25E-03
19.7000000000004	2.53E-03
19.7050000000004	1.89E-03
19.7100000000004	1.40E-03
19.7150000000004	1.06E-03
19.7200000000004	8.74E-04
19.7250000000004	8.16E-04
19.7300000000004	9.00E-04
19.7350000000004	1.07E-03
19.7400000000004	1.28E-03
19.7450000000004	1.65E-03
19.7500000000004	2.14E-03
19.7550000000004	2.63E-03
19.7600000000004	3.15E-03
19.7650000000004	3.61E-03
19.7700000000004	3.98E-03
19.7750000000004	4.19E-03
19.7800000000003	4.14E-03
19.7850000000003	3.98E-03
19.7900000000003	3.75E-03
19.7950000000003	3.39E-03
19.8000000000003	3.01E-03
19.8050000000003	2.63E-03
19.8100000000003	2.29E-03
19.8150000000003	2.06E-03
19.8200000000003	1.97E-03
19.8250000000003	2.00E-03
19.8300000000003	2.10E-03
19.8350000000003	2.16E-03
19.8400000000003	2.22E-03
19.8450000000003	2.43E-03
19.8500000000003	2.70E-03
19.8550000000003	2.91E-03
19.8600000000003	2.92E-03
19.8650000000003	2.71E-03
19.8700000000003	2.36E-03
19.8750000000003	1.90E-03
19.8800000000003	1.38E-03
19.8850000000003	9.35E-04
19.8900000000003	5.93E-04
19.8950000000003	2.76E-04
19.9000000000003	-1.00E-04
19.9050000000003	-5.22E-04
19.9100000000003	-9.02E-04
19.9150000000003	-1.21E-03
19.9200000000003	-1.59E-03
19.9250000000003	-2.29E-03
19.9300000000003	-3.40E-03
19.9350000000003	-4.58E-03
19.9400000000003	-5.61E-03
19.9450000000003	-6.48E-03
19.9500000000003	-7.25E-03
19.9550000000003	-8.03E-03
19.9600000000003	-8.70E-03
19.9650000000003	-9.12E-03
19.9700000000003	-9.34E-03
19.9750000000003	-9.39E-03
19.9800000000003	-9.30E-03
19.9850000000003	-9.03E-03
19.9900000000003	-8.60E-03
19.9950000000003	-8.13E-03
20.0000000000003	-7.52E-03
20.0050000000003	-6.67E-03
20.0100000000003	-5.72E-03
20.0150000000003	-4.84E-03
20.0200000000003	-4.16E-03
20.0250000000003	-3.83E-03
20.0300000000003	-3.83E-03
20.0350000000003	-4.02E-03
20.0400000000003	-4.30E-03
20.0450000000003	-4.64E-03
20.0500000000003	-5.07E-03
20.0550000000003	-5.56E-03
20.0600000000003	-5.94E-03
20.0650000000003	-5.83E-03
20.0700000000003	-5.22E-03
20.0750000000003	-4.47E-03
20.0800000000003	-3.70E-03
20.0850000000003	-2.77E-03
20.0900000000003	-1.84E-03
20.0950000000003	-1.01E-03
20.1000000000003	-1.91E-04
20.1050000000003	5.10E-04
20.1100000000003	1.03E-03
20.1150000000003	1.37E-03
20.1200000000003	1.46E-03
20.1250000000003	1.26E-03
20.1300000000003	7.93E-04
20.1350000000003	4.16E-05
20.1400000000003	-9.73E-04
20.1450000000003	-2.13E-03
20.1500000000003	-3.22E-03
20.1550000000003	-4.25E-03
20.1600000000003	-5.30E-03
20.1650000000003	-6.29E-03
20.1700000000003	-7.16E-03
20.1750000000003	-7.88E-03
20.1800000000003	-8.47E-03
20.1850000000003	-8.95E-03
20.1900000000003	-9.27E-03
20.1950000000003	-9.44E-03
20.2000000000003	-9.48E-03
20.2050000000003	-9.48E-03
20.2100000000003	-9.44E-03
20.2150000000003	-9.39E-03
20.2200000000003	-9.30E-03
20.2250000000003	-9.15E-03
20.2300000000003	-8.97E-03
20.2350000000003	-8.61E-03
20.2400000000003	-8.13E-03
20.2450000000003	-7.49E-03
20.2500000000003	-6.45E-03
20.2550000000003	-5.27E-03
20.2600000000003	-4.05E-03
20.2650000000003	-2.97E-03
20.2700000000002	-2.26E-03
20.2750000000003	-1.60E-03
20.2800000000002	-8.11E-04
20.2850000000002	5.75E-07
20.2900000000002	8.60E-04
20.2950000000002	1.89E-03
20.3000000000002	3.06E-03
20.3050000000002	4.21E-03
20.3100000000002	5.44E-03
20.3150000000002	6.71E-03
20.3200000000002	7.94E-03
20.3250000000002	9.33E-03
20.3300000000002	1.06E-02
20.3350000000002	1.16E-02
20.3400000000002	1.23E-02
20.3450000000002	1.28E-02
20.3500000000002	1.30E-02
20.3550000000002	1.30E-02
20.3600000000002	1.29E-02
20.3650000000002	1.28E-02
20.3700000000002	1.24E-02
20.3750000000002	1.19E-02
20.3800000000002	1.13E-02
20.3850000000002	1.06E-02
20.3900000000002	9.96E-03
20.3950000000002	9.25E-03
20.4000000000002	8.56E-03
20.4050000000002	7.95E-03
20.4100000000002	7.47E-03
20.4150000000002	6.96E-03
20.4200000000002	6.37E-03
20.4250000000002	5.82E-03
20.4300000000002	5.27E-03
20.4350000000002	4.72E-03
20.4400000000002	4.15E-03
20.4450000000002	3.59E-03
20.4500000000002	3.09E-03
20.4550000000002	2.61E-03
20.4600000000002	2.14E-03
20.4650000000002	1.75E-03
20.4700000000002	1.45E-03
20.4750000000002	1.19E-03
20.4800000000002	9.92E-04
20.4850000000002	7.56E-04
20.4900000000002	3.61E-04
20.4950000000002	-1.14E-04
20.5000000000002	-7.45E-04
20.5050000000002	-1.52E-03
20.5100000000002	-2.29E-03
20.5150000000002	-3.09E-03
20.5200000000002	-3.94E-03
20.5250000000002	-4.80E-03
20.5300000000002	-5.46E-03
20.5350000000002	-5.80E-03
20.5400000000002	-5.86E-03
20.5450000000002	-5.62E-03
20.5500000000002	-5.02E-03
20.5550000000002	-4.13E-03
20.5600000000002	-3.04E-03
20.5650000000002	-1.94E-03
20.5700000000002	-9.56E-04
20.5750000000002	5.40E-05
20.5800000000002	1.08E-03
20.5850000000002	2.05E-03
20.5900000000002	3.07E-03
20.5950000000002	4.08E-03
20.6000000000002	4.90E-03
20.6050000000002	5.41E-03
20.6100000000002	5.59E-03
20.6150000000002	5.47E-03
20.6200000000002	5.20E-03
20.6250000000002	5.00E-03
20.6300000000002	4.71E-03
20.6350000000002	4.39E-03
20.6400000000002	4.15E-03
20.6450000000002	3.86E-03
20.6500000000002	3.60E-03
20.6550000000002	3.34E-03
20.6600000000002	3.01E-03
20.6650000000002	2.73E-03
20.6700000000002	2.53E-03
20.6750000000002	2.28E-03
20.6800000000002	1.86E-03
20.6850000000002	1.24E-03
20.6900000000002	5.79E-04
20.6950000000002	-1.63E-04
20.7000000000002	-8.96E-04
20.7050000000002	-1.46E-03
20.7100000000002	-2.06E-03
20.7150000000002	-2.74E-03
20.7200000000002	-3.34E-03
20.7250000000002	-3.79E-03
20.7300000000002	-4.00E-03
20.7350000000002	-4.06E-03
20.7400000000002	-4.03E-03
20.7450000000002	-3.87E-03
20.7500000000002	-3.63E-03
20.7550000000002	-3.19E-03
20.7600000000002	-2.53E-03
20.7650000000002	-1.75E-03
20.7700000000001	-8.07E-04
20.7750000000002	2.32E-04
20.7800000000001	1.28E-03
20.7850000000001	2.22E-03
20.7900000000001	3.12E-03
20.7950000000001	4.01E-03
20.8000000000001	4.71E-03
20.8050000000001	5.20E-03
20.8100000000001	5.52E-03
20.8150000000001	5.55E-03
20.8200000000001	5.45E-03
20.8250000000001	5.30E-03
20.8300000000001	4.91E-03
20.8350000000001	4.34E-03
20.8400000000001	3.68E-03
20.8450000000001	2.87E-03
20.8500000000001	2.06E-03
20.8550000000001	1.27E-03
20.8600000000001	4.15E-04
20.8650000000001	-4.56E-04
20.8700000000001	-1.42E-03
20.8750000000001	-2.50E-03
20.8800000000001	-3.58E-03
20.8850000000001	-4.62E-03
20.8900000000001	-5.48E-03
20.8950000000001	-5.83E-03
20.9000000000001	-5.52E-03
20.9050000000001	-4.60E-03
20.9100000000001	-3.16E-03
20.9150000000001	-1.52E-03
20.9200000000001	8.96E-05
20.9250000000001	1.68E-03
20.9300000000001	3.16E-03
20.9350000000001	4.29E-03
20.9400000000001	4.92E-03
20.9450000000001	5.08E-03
20.9500000000001	4.81E-03
20.9550000000001	4.22E-03
20.9600000000001	3.38E-03
20.9650000000001	2.34E-03
20.9700000000001	1.29E-03
20.9750000000001	2.32E-04
20.9800000000001	-8.60E-04
20.9850000000001	-1.95E-03
20.9900000000001	-3.09E-03
20.9950000000001	-4.26E-03
21.0000000000001	-5.36E-03
21.0050000000001	-6.19E-03
21.0100000000001	-6.64E-03
21.0150000000001	-6.74E-03
21.0200000000001	-6.61E-03
21.0250000000001	-6.32E-03
21.0300000000001	-5.70E-03
21.0350000000001	-4.62E-03
21.0400000000001	-3.36E-03
21.0450000000001	-2.02E-03
21.0500000000001	-7.11E-04
21.0550000000001	3.01E-04
21.0600000000001	1.03E-03
21.0650000000001	1.52E-03
21.0700000000001	1.72E-03
21.0750000000001	1.65E-03
21.0800000000001	1.47E-03
21.0850000000001	1.20E-03
21.0900000000001	7.39E-04
21.0950000000001	3.02E-04
21.1000000000001	-6.63E-05
21.1050000000001	-5.36E-04
21.1100000000001	-9.72E-04
21.1150000000001	-1.33E-03
21.1200000000001	-1.58E-03
21.1250000000001	-1.74E-03
21.1300000000001	-1.85E-03
21.1350000000001	-1.85E-03
21.1400000000001	-1.72E-03
21.1450000000001	-1.48E-03
21.1500000000001	-1.17E-03
21.1550000000001	-7.56E-04
21.1600000000001	-2.42E-04
21.1650000000001	2.69E-04
21.1700000000001	8.10E-04
21.1750000000001	1.42E-03
21.1800000000001	2.05E-03
21.1850000000001	2.59E-03
21.1900000000001	2.89E-03
21.1950000000001	3.01E-03
21.2000000000001	3.05E-03
21.2050000000001	3.02E-03
21.2100000000001	2.79E-03
21.2150000000001	2.42E-03
21.2200000000001	2.00E-03
21.2250000000001	1.38E-03
21.2300000000001	6.36E-04
21.2350000000001	-1.95E-04
21.2400000000001	-1.11E-03
21.2450000000001	-1.92E-03
21.2500000000001	-2.51E-03
21.2550000000001	-2.90E-03
21.2600000000001	-3.00E-03
21.2650000000001	-2.77E-03
21.27	-2.33E-03
21.2750000000001	-1.80E-03
21.28	-1.16E-03
21.2850000000001	-4.86E-04
21.29	9.07E-05
21.295	4.98E-04
21.3	6.89E-04
21.305	5.61E-04
21.31	1.81E-04
21.315	-2.70E-04
21.32	-8.52E-04
21.325	-1.52E-03
21.33	-2.04E-03
21.335	-2.16E-03
21.34	-1.87E-03
21.345	-1.24E-03
21.35	-3.03E-04
21.355	8.88E-04
21.36	2.16E-03
21.365	3.47E-03
21.37	4.74E-03
21.375	5.70E-03
21.38	6.40E-03
21.385	6.93E-03
21.39	7.35E-03
21.395	7.65E-03
21.4	7.83E-03
21.405	7.98E-03
21.41	8.16E-03
21.415	8.25E-03
21.42	8.35E-03
21.425	8.58E-03
21.43	8.66E-03
21.435	8.55E-03
21.44	8.20E-03
21.445	7.53E-03
21.45	6.64E-03
21.455	5.63E-03
21.46	4.51E-03
21.465	3.26E-03
21.47	2.02E-03
21.475	7.99E-04
21.48	-4.25E-04
21.485	-1.54E-03
21.49	-2.57E-03
21.495	-3.37E-03
21.5	-3.88E-03
21.505	-4.19E-03
21.51	-4.33E-03
21.515	-4.41E-03
21.52	-4.42E-03
21.525	-4.22E-03
21.53	-3.82E-03
21.535	-3.47E-03
21.54	-3.19E-03
21.545	-2.84E-03
21.55	-2.59E-03
21.555	-2.45E-03
21.56	-2.38E-03
21.565	-2.37E-03
21.57	-2.37E-03
21.575	-2.57E-03
21.58	-2.96E-03
21.585	-3.31E-03
21.59	-3.65E-03
21.595	-4.10E-03
21.6	-4.61E-03
21.605	-5.01E-03
21.61	-5.20E-03
21.615	-5.29E-03
21.62	-5.15E-03
21.625	-4.76E-03
21.63	-4.15E-03
21.635	-3.45E-03
21.64	-2.96E-03
21.645	-2.64E-03
21.65	-2.36E-03
21.655	-2.20E-03
21.66	-2.07E-03
21.665	-1.72E-03
21.67	-1.12E-03
21.675	-5.31E-04
21.68	-6.16E-05
21.685	4.01E-04
21.69	8.27E-04
21.695	1.18E-03
21.7	1.58E-03
21.705	1.99E-03
21.71	1.95E-03
21.715	1.52E-03
21.72	1.10E-03
21.725	7.01E-04
21.73	4.88E-04
21.735	6.45E-04
21.74	1.14E-03
21.745	1.86E-03
21.75	2.74E-03
21.755	3.73E-03
21.76	4.74E-03
21.765	5.68E-03
21.77	6.60E-03
21.775	7.31E-03
21.7799999999999	7.66E-03
21.785	7.76E-03
21.7899999999999	7.62E-03
21.7949999999999	7.16E-03
21.7999999999999	6.55E-03
21.8049999999999	5.73E-03
21.8099999999999	4.75E-03
21.8149999999999	3.84E-03
21.8199999999999	3.00E-03
21.8249999999999	2.28E-03
21.8299999999999	1.64E-03
21.8349999999999	1.01E-03
21.8399999999999	4.49E-04
21.8449999999999	-1.02E-04
21.8499999999999	-5.36E-04
21.8549999999999	-7.24E-04
21.8599999999999	-6.84E-04
21.8649999999999	-3.28E-04
21.8699999999999	4.18E-04
21.8749999999999	1.50E-03
21.8799999999999	2.84E-03
21.8849999999999	4.24E-03
21.8899999999999	5.60E-03
21.8949999999999	6.86E-03
21.8999999999999	7.88E-03
21.9049999999999	8.73E-03
21.9099999999999	9.34E-03
21.9149999999999	9.64E-03
21.9199999999999	9.72E-03
21.9249999999999	9.62E-03
21.9299999999999	9.26E-03
21.9349999999999	8.66E-03
21.9399999999999	7.99E-03
21.9449999999999	7.26E-03
21.9499999999999	6.51E-03
21.9549999999999	5.78E-03
21.9599999999999	4.99E-03
21.9649999999999	4.17E-03
21.9699999999999	3.31E-03
21.9749999999999	2.51E-03
21.9799999999999	1.89E-03
21.9849999999999	1.28E-03
21.9899999999999	6.32E-04
21.9949999999999	-6.82E-05
21.9999999999999	-8.68E-04
22.0049999999999	-1.63E-03
22.0099999999999	-2.19E-03
22.0149999999999	-2.66E-03
22.0199999999999	-3.11E-03
22.0249999999999	-3.66E-03
22.0299999999999	-4.39E-03
22.0349999999999	-5.07E-03
22.0399999999999	-5.63E-03
22.0449999999999	-5.99E-03
22.0499999999999	-6.26E-03
22.0549999999999	-6.64E-03
22.0599999999999	-6.96E-03
22.0649999999999	-7.23E-03
22.0699999999999	-7.41E-03
22.0749999999999	-7.54E-03
22.0799999999999	-7.96E-03
22.0849999999999	-8.53E-03
22.0899999999999	-9.12E-03
22.0949999999999	-9.74E-03
22.0999999999999	-1.03E-02
22.1049999999999	-1.07E-02
22.1099999999999	-1.13E-02
22.1149999999999	-1.16E-02
22.1199999999999	-1.17E-02
22.1249999999999	-1.15E-02
22.1299999999999	-1.13E-02
22.1349999999999	-1.12E-02
22.1399999999999	-1.14E-02
22.1449999999999	-1.18E-02
22.1499999999999	-1.21E-02
22.1549999999999	-1.23E-02
22.1599999999999	-1.23E-02
22.1649999999999	-1.22E-02
22.1699999999999	-1.22E-02
22.1749999999999	-1.21E-02
22.1799999999999	-1.19E-02
22.1849999999999	-1.17E-02
22.1899999999999	-1.12E-02
22.1949999999999	-1.05E-02
22.1999999999999	-9.72E-03
22.2049999999999	-8.95E-03
22.2099999999999	-8.22E-03
22.2149999999999	-7.60E-03
22.2199999999999	-7.05E-03
22.2249999999999	-6.58E-03
22.2299999999999	-6.23E-03
22.2349999999999	-5.89E-03
22.2399999999999	-5.48E-03
22.2449999999999	-5.01E-03
22.2499999999999	-4.48E-03
22.2549999999999	-3.85E-03
22.2599999999999	-3.20E-03
22.2649999999999	-2.65E-03
22.2699999999999	-2.09E-03
22.2749999999999	-1.51E-03
22.2799999999998	-1.06E-03
22.2849999999999	-7.77E-04
22.2899999999998	-6.36E-04
22.2949999999998	-6.38E-04
22.2999999999998	-7.85E-04
22.3049999999998	-9.22E-04
22.3099999999998	-9.52E-04
22.3149999999998	-8.60E-04
22.3199999999998	-6.06E-04
22.3249999999998	-1.64E-04
22.3299999999998	3.97E-04
22.3349999999998	9.97E-04
22.3399999999998	1.78E-03
22.3449999999998	2.83E-03
22.3499999999998	4.08E-03
22.3549999999998	5.54E-03
22.3599999999998	7.03E-03
22.3649999999998	8.33E-03
22.3699999999998	9.59E-03
22.3749999999998	1.07E-02
22.3799999999998	1.17E-02
22.3849999999998	1.24E-02
22.3899999999998	1.29E-02
22.3949999999998	1.32E-02
22.3999999999998	1.32E-02
22.4049999999998	1.30E-02
22.4099999999998	1.28E-02
22.4149999999998	1.25E-02
22.4199999999998	1.22E-02
22.4249999999998	1.19E-02
22.4299999999998	1.13E-02
22.4349999999998	1.06E-02
22.4399999999998	9.81E-03
22.4449999999998	8.99E-03
22.4499999999998	8.15E-03
22.4549999999998	7.32E-03
22.4599999999998	6.48E-03
22.4649999999998	5.71E-03
22.4699999999998	5.04E-03
22.4749999999998	4.53E-03
22.4799999999998	4.17E-03
22.4849999999998	4.00E-03
22.4899999999998	4.05E-03
22.4949999999998	4.21E-03
22.4999999999998	4.41E-03
22.5049999999998	4.71E-03
22.5099999999998	5.16E-03
22.5149999999998	5.61E-03
22.5199999999998	5.86E-03
22.5249999999998	5.87E-03
22.5299999999998	5.63E-03
22.5349999999998	5.21E-03
22.5399999999998	4.67E-03
22.5449999999998	4.12E-03
22.5499999999998	3.62E-03
22.5549999999998	3.21E-03
22.5599999999998	2.83E-03
22.5649999999998	2.55E-03
22.5699999999998	2.49E-03
22.5749999999998	2.65E-03
22.5799999999998	2.97E-03
22.5849999999998	3.42E-03
22.5899999999998	3.94E-03
22.5949999999998	4.37E-03
22.5999999999998	4.65E-03
22.6049999999998	4.81E-03
22.6099999999998	4.78E-03
22.6149999999998	4.60E-03
22.6199999999998	4.27E-03
22.6249999999998	3.70E-03
22.6299999999998	2.91E-03
22.6349999999998	2.00E-03
22.6399999999998	1.02E-03
22.6449999999998	1.05E-04
22.6499999999998	-6.64E-04
22.6549999999998	-1.33E-03
22.6599999999998	-1.90E-03
22.6649999999998	-2.39E-03
22.6699999999998	-2.71E-03
22.6749999999998	-2.88E-03
22.6799999999998	-3.03E-03
22.6849999999998	-3.16E-03
22.6899999999998	-3.23E-03
22.6949999999998	-3.22E-03
22.6999999999998	-3.09E-03
22.7049999999998	-2.87E-03
22.7099999999998	-2.55E-03
22.7149999999998	-2.14E-03
22.7199999999998	-1.72E-03
22.7249999999998	-1.35E-03
22.7299999999998	-9.71E-04
22.7349999999998	-5.75E-04
22.7399999999998	-1.77E-04
22.7449999999998	2.38E-04
22.7499999999998	6.55E-04
22.7549999999998	1.10E-03
22.7599999999998	1.38E-03
22.7649999999998	1.37E-03
22.7699999999998	1.14E-03
22.7749999999998	7.74E-04
22.7799999999998	3.17E-04
22.7849999999998	-2.20E-04
22.7899999999997	-7.52E-04
22.7949999999997	-1.22E-03
22.7999999999997	-1.62E-03
22.8049999999997	-1.90E-03
22.8099999999997	-2.07E-03
22.8149999999997	-2.15E-03
22.8199999999997	-2.06E-03
22.8249999999997	-1.75E-03
22.8299999999997	-1.21E-03
22.8349999999997	-5.12E-04
22.8399999999997	2.53E-04
22.8449999999997	9.41E-04
22.8499999999997	1.42E-03
22.8549999999997	1.87E-03
22.8599999999997	2.27E-03
22.8649999999997	2.42E-03
22.8699999999997	2.41E-03
22.8749999999997	2.30E-03
22.8799999999997	2.15E-03
22.8849999999997	2.02E-03
22.8899999999997	1.89E-03
22.8949999999997	1.61E-03
22.8999999999997	1.11E-03
22.9049999999997	5.75E-04
22.9099999999997	3.43E-05
22.9149999999997	-5.53E-04
22.9199999999997	-1.15E-03
22.9249999999997	-1.76E-03
22.9299999999997	-2.40E-03
22.9349999999997	-2.95E-03
22.9399999999997	-3.31E-03
22.9449999999997	-3.44E-03
22.9499999999997	-3.47E-03
22.9549999999997	-3.42E-03
22.9599999999997	-3.19E-03
22.9649999999997	-2.74E-03
22.9699999999997	-2.06E-03
22.9749999999997	-1.22E-03
22.9799999999997	-3.33E-04
22.9849999999997	5.13E-04
22.9899999999997	1.28E-03
22.9949999999997	2.00E-03
22.9999999999997	2.54E-03
23.0049999999997	2.85E-03
23.0099999999997	2.97E-03
23.0149999999997	2.92E-03
23.0199999999997	2.65E-03
23.0249999999997	2.12E-03
23.0299999999997	1.42E-03
23.0349999999997	6.55E-04
23.0399999999997	-1.20E-04
23.0449999999997	-9.59E-04
23.0499999999997	-1.86E-03
23.0549999999997	-2.68E-03
23.0599999999997	-3.41E-03
23.0649999999997	-4.19E-03
23.0699999999997	-5.03E-03
23.0749999999997	-5.82E-03
23.0799999999997	-6.52E-03
23.0849999999997	-7.15E-03
23.0899999999997	-7.78E-03
23.0949999999997	-8.50E-03
23.0999999999997	-9.17E-03
23.1049999999997	-9.73E-03
23.1099999999997	-1.03E-02
23.1149999999997	-1.09E-02
23.1199999999997	-1.14E-02
23.1249999999997	-1.19E-02
23.1299999999997	-1.23E-02
23.1349999999997	-1.25E-02
23.1399999999997	-1.24E-02
